4 4
70 31 2
241 267 2
28 130 2
242 180 2
33 35 2
46 275 2
288 120 2
194 65 2
127 283 2
12 11 2
277 37 2
266 282 2
115 39 2
96 260 2
166 260 2
57 283 2
56 205 2
117 288 2
286 40 2
138 63 2
194 75 2
190 209 2
55 225 2
7 171 2
275 201 2
170 251 2
153 274 2
48 114 2
222 42 2
233 31 2
76 140 2
59 229 2
187 130 2
51 75 2
145 143 2
177 211 2
21 82 2
155 114 2
291 113 2
59 29 2
138 189 2
240 53 2
210 6 2
58 280 2
250 62 2
267 103 2
105 174 2
249 157 2
49 140 2
58 149 2
196 193 2
81 19 2
247 226 2
79 11 2
85 224 2
254 162 2
187 209 2
242 296 2
40 155 2
243 291 2
145 146 2
71 132 2
76 218 2
8 141 2
190 46 2
84 119 2
55 87 2
222 93 2
36 141 2
215 278 2
177 257 2
210 175 2
60 32 2
102 234 2
96 245 2
136 42 2
246 11 2
265 218 2
18 98 2
167 219 2
125 171 2
124 273 2
182 76 2
140 232 2
2 181 2
198 73 2
197 70 2
184 275 2
219 239 2
18 163 2
195 53 2
144 140 2
192 101 2
240 63 2
51 169 2
230 190 2
205 187 2
67 155 2
247 90 2
144 260 2
113 135 2
79 88 2
160 237 2
210 87 2
146 54 2
63 203 2
11 35 2
80 47 2
215 239 2
197 296 2
241 55 2
18 146 2
246 261 2
65 13 2
88 54 2
246 211 2
67 211 2
174 283 2
97 54 2
130 237 2
48 212 2
199 213 2
285 90 2
288 258 2
16 93 2
23 244 2
80 247 2
21 86 2
97 177 2
107 204 2
91 73 2
162 83 2
231 263 2
147 261 2
73 232 2
197 219 2
43 82 2
151 156 2
126 37 2
168 114 2
290 228 2
247 118 2
107 252 2
189 283 2
63 103 2
94 62 2
117 12 2
254 133 2
18 137 2
63 143 2
84 73 2
191 37 2
186 149 2
64 74 2
100 256 2
7 36 2
272 293 2
76 245 2
255 9 2
256 114 2
246 104 2
185 78 2
138 160 2
226 75 2
36 163 2
96 181 2
217 25 2
52 245 2
7 228 2
163 248 2
84 124 2
266 148 2
100 140 2
262 66 2
243 249 2
247 14 2
147 236 2
61 53 2
127 103 2
254 66 2
112 50 2
247 108 2
18 29 2
234 70 2
49 41 2
93 271 2
272 31 2
215 7 2
299 114 2
61 121 2
211 159 2
266 218 2
152 193 2
153 130 2
209 104 2
26 28 2
129 22 2
57 254 2
217 98 2
223 121 2
111 3 2
124 279 2
129 221 2
47 65 2
38 111 2
192 69 2
52 254 2
201 227 2
247 200 2
175 213 2
139 200 2
187 75 2
164 207 2
8 296 2
222 272 2
76 124 2
226 263 2
161 94 2
61 292 2
55 181 2
202 3 2
103 212 2
255 207 2
6 107 2
20 23 2
248 218 2
40 143 2
105 182 2
97 281 2
300 30 2
201 83 2
219 193 2
152 227 2
91 22 2
144 207 2
112 232 2
190 157 2
230 153 2
215 187 2
249 114 2
223 134 2
281 213 2
297 251 2
197 109 2
277 272 2
13 50 2
1 37 2
255 79 2
132 35 2
29 48 2
184 12 2
177 263 2
167 87 2
27 99 2
85 33 2
215 256 2
164 142 2
262 261 2
172 257 2
276 143 2
206 68 2
214 179 2
254 235 2
137 220 2
135 251 2
240 201 2
57 23 2
92 68 2
117 68 2
116 8 2
47 101 2
16 278 2
21 113 2
107 29 2
278 239 2
115 245 2
275 28 2
198 236 2
247 111 2
200 181 2
247 51 2
231 169 2
8 204 2
144 232 2
230 8 2
59 108 2
244 178 2
91 33 2
291 117 2
286 7 2
292 158 2
208 245 2
230 119 2
94 225 2
206 166 2
253 75 2
177 217 2
131 45 2
240 6 2
150 151 2
276 193 2
138 128 2
208 169 2
266 108 2
250 55 2
181 104 2
277 50 2
36 131 2
292 214 2
61 135 2
240 10 2
94 250 2
107 235 2
192 71 2
240 221 2
299 207 2
206 91 2
83 2 2
185 188 2
211 258 2
192 54 2
32 71 2
231 123 2
133 238 2
100 168 2
153 6 2
210 281 2
82 98 2
47 247 2
299 106 2
129 130 2
205 132 2
77 155 2
179 274 2
292 169 2
25 251 2
242 252 2
256 218 2
285 163 2
298 22 2
7 108 2
133 287 2
84 272 2
116 149 2
286 48 2
78 13 2
76 157 2
29 130 2
58 232 2
178 228 2
55 70 2
84 184 2
125 252 2
17 86 2
155 290 2
137 283 2
186 95 2
170 92 2
226 232 2
230 35 2
277 156 2
67 242 2
85 19 2
204 296 2
30 54 2
79 203 2
29 45 2
247 68 2
94 68 2
246 14 2
138 270 2
97 256 2
269 239 2
100 131 2
71 131 2
288 227 2
56 122 2
266 22 2
59 283 2
1 160 2
177 275 2
140 212 2
10 157 2
111 260 2
287 296 2
138 282 2
108 171 2
273 58 2
70 140 2
276 219 2
237 74 2
109 92 2
69 262 2
73 296 2
194 227 2
154 19 2
142 256 2
119 34 2
87 293 2
189 98 2
164 63 2
164 53 2
215 75 2
200 293 2
229 244 2
270 281 2
284 209 2
110 296 2
73 258 2
163 282 2
298 101 2
43 235 2
5 42 2
183 11 2
280 22 2
69 217 2
61 196 2
241 113 2
122 15 2
43 237 2
78 132 2
240 54 2
186 101 2
295 75 2
18 255 2
87 99 2
14 108 2
240 95 2
127 256 2
297 70 2
196 141 2
25 158 2
281 149 2
62 128 2
40 11 2
205 281 2
61 189 2
286 41 2
26 43 2
224 19 2
152 26 2
10 260 2
246 51 2
154 81 2
102 109 2
122 287 2
43 104 2
183 66 2
60 101 2
194 197 2
79 267 2
276 94 2
96 205 2
21 77 2
96 275 2
14 132 2
225 271 2
216 128 2
190 12 2
100 160 2
241 109 2
4 88 2
257 278 2
19 228 2
295 188 2
52 35 2
201 163 2
215 234 2
61 203 2
243 111 2
255 264 2
57 143 2
169 239 2
7 9 2
127 226 2
120 54 2
230 143 2
56 258 2
92 33 2
276 41 2
226 197 2
219 155 2
191 212 2
182 226 2
233 69 2
243 289 2
208 64 2
297 28 2
20 31 2
174 259 2
113 280 2
286 280 2
233 178 2
147 130 2
260 181 2
47 29 2
211 135 2
170 223 2
71 171 2
19 146 2
265 28 2
84 10 2
219 279 2
124 14 2
113 160 2
122 50 2
190 31 2
61 93 2
206 178 2
79 47 2
91 293 2
179 272 2
170 224 2
143 183 2
246 88 2
145 153 2
262 34 2
67 70 2
159 296 2
295 62 2
38 29 2
41 280 2
262 273 2
269 114 2
40 239 2
151 239 2
271 283 2
9 199 2
24 8 2
104 212 2
5 233 2
79 120 2
185 134 2
52 274 2
264 166 2
151 208 2
86 22 2
10 134 2
269 64 2
170 269 2
192 279 2
136 252 2
70 173 2
141 216 2
32 31 2
226 262 2
88 27 2
18 175 2
61 160 2
130 239 2
40 233 2
26 99 2
256 35 2
97 209 2
79 219 2
106 281 2
186 166 2
185 11 2
91 25 2
178 114 2
29 133 2
291 238 2
255 188 2
165 203 2
59 274 2
154 289 2
276 199 2
161 279 2
200 31 2
245 63 2
38 280 2
195 51 2
292 137 2
17 31 2
196 130 2
145 91 2
81 93 2
125 257 2
150 274 2
59 63 2
127 164 2
261 123 2
182 65 2
108 66 2
108 101 2
255 122 2
72 99 2
292 107 2
202 139 2
241 248 2
242 287 2
112 44 2
270 265 2
299 100 2
17 194 2
200 212 2
127 16 2
187 104 2
100 37 2
138 250 2
217 140 2
63 104 2
229 157 2
103 236 2
109 200 2
54 290 2
154 283 2
76 296 2
151 243 2
124 92 2
151 64 2
44 29 2
26 260 2
19 234 2
141 128 2
105 149 2
137 121 2
46 216 2
205 24 2
246 162 2
126 42 2
227 73 2
105 269 2
102 28 2
180 114 2
25 239 2
208 36 2
291 135 2
276 204 2
300 182 2
109 89 2
107 251 2
61 253 2
242 60 2
34 134 2
246 187 2
132 156 2
226 277 2
113 141 2
299 40 2
97 12 2
270 256 2
199 173 2
254 90 2
127 214 2
234 209 2
294 72 2
146 135 2
197 278 2
187 193 2
288 86 2
195 24 2
242 14 2
168 48 2
104 74 2
271 251 2
119 285 2
56 155 2
92 71 2
297 242 2
95 92 2
32 156 2
210 298 2
117 156 2
10 75 2
269 174 2
61 268 2
60 82 2
96 91 2
197 68 2
151 57 2
204 282 2
1 252 2
284 258 2
106 235 2
64 259 2
55 63 2
18 174 2
78 108 2
117 289 2
83 99 2
40 23 2
17 258 2
257 249 2
36 171 2
119 281 2
187 282 2
51 278 2
270 247 2
292 284 2
295 69 2
122 271 2
63 163 2
154 75 2
190 167 2
78 49 2
47 15 2
68 218 2
295 288 2
275 8 2
135 72 2
32 219 2
187 126 2
177 232 2
111 166 2
112 2 2
156 99 2
76 9 2
277 114 2
84 242 2
231 78 2
70 268 2
292 74 2
217 35 2
189 263 2
211 34 2
29 228 2
42 251 2
59 233 2
60 217 2
145 181 2
61 95 2
177 149 2
179 74 2
246 289 2
219 83 2
233 179 2
244 104 2
160 70 2
185 113 2
110 175 2
300 118 2
55 294 2
90 249 2
118 200 2
264 99 2
16 65 2
146 58 2
34 279 2
96 155 2
100 212 2
194 55 2
292 203 2
300 108 2
117 258 2
300 209 2
189 239 2
252 87 2
227 103 2
83 296 2
28 62 2
63 268 2
190 263 2
177 43 2
46 25 2
230 45 2
28 249 2
46 259 2
100 48 2
137 98 2
102 120 2
26 243 2
126 258 2
247 268 2
34 140 2
275 135 2
163 261 2
61 71 2
200 15 2
19 9 2
20 129 2
197 146 2
59 145 2
57 82 2
118 168 2
170 275 2
38 35 2
231 131 2
233 57 2
71 294 2
5 13 2
55 296 2
124 135 2
229 276 2
262 267 2
124 207 2
295 98 2
100 70 2
237 289 2
41 39 2
291 72 2
77 238 2
64 209 2
6 55 2
136 111 2
265 188 2
154 161 2
240 263 2
85 272 2
197 36 2
125 50 2
100 199 2
22 228 2
88 176 2
217 235 2
170 187 2
81 132 2
229 146 2
183 176 2
102 279 2
109 268 2
227 263 2
152 160 2
147 13 2
11 140 2
84 174 2
165 12 2
40 237 2
255 228 2
230 117 2
242 234 2
194 239 2
300 103 2
144 22 2
5 107 2
150 34 2
224 217 2
29 176 2
92 25 2
150 259 2
275 2 2
72 53 2
265 76 2
49 13 2
27 171 2
221 268 2
126 75 2
4 75 2
247 239 2
75 99 2
122 57 2
206 11 2
30 248 2
151 75 2
180 149 2
206 20 2
285 50 2
154 282 2
103 45 2
86 14 2
193 283 2
167 160 2
117 216 2
80 82 2
97 187 2
95 36 2
275 9 2
77 274 2
11 50 2
145 51 2
299 284 2
219 15 2
79 232 2
121 83 2
274 251 2
163 274 2
113 209 2
32 191 2
214 232 2
88 126 2
124 259 2
275 293 2
208 33 2
291 78 2
281 178 2
284 178 2
196 244 2
111 90 2
215 29 2
111 214 2
102 185 2
186 142 2
142 193 2
230 235 2
133 171 2
220 168 2
184 223 2
134 256 2
241 276 2
4 110 2
118 34 2
16 269 2
286 16 2
43 141 2
205 55 2
65 117 2
168 183 2
98 239 2
300 183 2
176 73 2
50 238 2
231 55 2
49 72 2
168 36 2
214 114 2
81 260 2
115 261 2
102 10 2
196 161 2
227 66 2
220 39 2
23 27 2
106 82 2
18 161 2
196 103 2
19 294 2
91 109 2
109 294 2
298 279 2
117 128 2
243 293 2
102 204 2
215 19 2
215 272 2
24 163 2
181 213 2
168 11 2
264 115 2
152 204 2
112 191 2
223 32 2
52 86 2
85 193 2
30 139 2
96 51 2
221 213 2
293 114 2
52 114 2
137 268 2
226 223 2
273 268 2
248 287 2
55 212 2
56 282 2
51 101 2
276 251 2
215 296 2
184 253 2
56 121 2
275 30 2
96 244 2
145 180 2
82 207 2
229 70 2
38 65 2
190 247 2
250 133 2
7 130 2
216 104 2
184 148 2
9 217 2
255 125 2
112 64 2
69 281 2
288 11 2
115 157 2
144 182 2
205 244 2
168 162 2
165 94 2
269 225 2
94 284 2
89 289 2
88 123 2
100 294 2
261 156 2
129 199 2
109 273 2
32 289 2
231 39 2
215 166 2
127 23 2
94 77 2
4 30 2
100 244 2
199 157 2
147 117 2
222 212 2
59 232 2
247 122 2
9 39 2
81 246 2
12 23 2
48 148 2
2 171 2
185 164 2
241 213 2
269 253 2
59 20 2
96 204 2
113 75 2
89 64 2
273 193 2
253 290 2
183 199 2
248 181 2
24 13 2
93 9 2
43 167 2
219 118 2
135 156 2
292 115 2
156 289 2
131 35 2
298 43 2
41 131 2
38 9 2
121 280 2
276 145 2
30 232 2
269 98 2
67 51 2
203 171 2
242 9 2
267 45 2
200 39 2
61 178 2
277 53 2
108 258 2
260 272 2
64 188 2
28 108 2
85 28 2
28 24 2
159 90 2
14 99 2
21 238 2
18 197 2
250 142 2
187 180 2
300 287 2
19 268 2
170 127 2
152 76 2
267 248 2
208 254 2
222 54 2
122 220 2
211 263 2
16 248 2
222 39 2
117 141 2
56 100 2
141 289 2
297 209 2
73 45 2
300 273 2
130 13 2
266 3 2
142 173 2
94 259 2
225 128 2
36 176 2
198 32 2
86 199 2
225 33 2
97 27 2
272 296 2
198 263 2
255 276 2
87 218 2
132 155 2
198 193 2
266 50 2
58 114 2
174 280 2
154 238 2
142 68 2
198 157 2
254 212 2
271 281 2
137 181 2
94 9 2
292 68 2
215 233 2
186 213 2
7 207 2
85 156 2
76 71 2
95 114 2
141 178 2
122 183 2
91 158 2
79 235 2
161 227 2
38 141 2
28 63 2
300 241 2
240 255 2
202 162 2
106 12 2
61 146 2
97 208 2
135 42 2
5 164 2
286 194 2
299 148 2
38 25 2
223 10 2
160 66 2
237 181 2
121 263 2
18 237 2
199 249 2
300 139 2
198 58 2
73 22 2
24 25 2
75 244 2
80 297 2
6 95 2
161 8 2
272 268 2
38 254 2
119 243 2
286 105 2
231 187 2
226 86 2
222 196 2
34 268 2
175 120 2
298 142 2
286 173 2
300 43 2
4 149 2
34 22 2
38 173 2
100 126 2
226 6 2
204 50 2
203 114 2
166 124 2
184 71 2
236 149 2
192 295 2
206 1 2
119 263 2
32 225 2
272 274 2
161 62 2
76 266 2
8 209 2
110 167 2
79 237 2
285 10 2
243 116 2
262 134 2
210 285 2
244 212 2
64 232 2
252 257 2
148 104 2
202 237 2
179 22 2
86 70 2
245 268 2
177 125 2
121 11 2
33 290 2
264 118 2
192 241 2
243 148 2
243 172 2
174 235 2
71 3 2
245 267 2
267 244 2
230 85 2
262 168 2
59 161 2
243 204 2
100 78 2
8 70 2
6 160 2
200 218 2
191 251 2
185 130 2
92 101 2
92 131 2
112 46 2
247 193 2
94 179 2
3 2 2
155 281 2
97 267 2
145 282 2
59 119 2
91 274 2
116 34 2
20 45 2
149 35 2
175 252 2
144 65 2
79 143 2
26 92 2
172 267 2
30 250 2
135 171 2
211 11 2
55 219 2
113 163 2
25 253 2
109 48 2
182 257 2
147 171 2
129 9 2
87 143 2
168 239 2
265 21 2
166 148 2
240 42 2
201 142 2
229 213 2
215 36 2
229 261 2
52 181 2
48 31 2
242 124 2
90 123 2
152 201 2
221 16 2
93 179 2
198 258 2
288 13 2
151 216 2
117 189 2
17 54 2
300 66 2
147 247 2
184 63 2
35 188 2
195 36 2
3 101 2
240 90 2
10 99 2
24 193 2
97 202 2
271 232 2
185 135 2
80 220 2
49 12 2
38 101 2
47 250 2
128 218 2
209 156 2
242 288 2
231 99 2
168 25 2
281 35 2
17 81 2
299 99 2
154 27 2
175 258 2
56 136 2
7 128 2
229 34 2
300 19 2
36 33 2
28 212 2
104 66 2
87 158 2
283 256 2
6 219 2
1 53 2
60 12 2
31 53 2
230 66 2
180 283 2
12 120 2
277 128 2
76 3 2
62 23 2
119 131 2
58 15 2
276 45 2
132 98 2
7 63 2
190 96 2
227 279 2
62 133 2
147 115 2
54 103 2
1 131 2
119 126 2
87 279 2
16 291 2
125 288 2
53 66 2
229 113 2
254 35 2
61 173 2
129 63 2
195 80 2
21 121 2
88 23 2
106 42 2
206 150 2
47 36 2
179 232 2
245 260 2
139 256 2
162 173 2
170 123 2
138 152 2
229 204 2
27 237 2
62 155 2
69 188 2
97 293 2
254 271 2
169 3 2
162 287 2
208 163 2
196 8 2
113 10 2
36 257 2
151 126 2
211 218 2
95 34 2
240 131 2
277 90 2
211 296 2
20 273 2
215 86 2
122 224 2
26 91 2
226 172 2
269 268 2
217 171 2
94 108 2
200 149 2
183 283 2
288 21 2
135 41 2
206 31 2
255 149 2
85 89 2
49 187 2
247 227 2
190 284 2
89 271 2
222 150 2
55 34 2
224 68 2
139 3 2
142 257 2
86 267 2
255 21 2
208 278 2
26 261 2
260 98 2
94 88 2
254 2 2
266 11 2
44 296 2
138 279 2
79 247 2
52 78 2
194 93 2
24 124 2
275 72 2
38 16 2
160 268 2
4 262 2
202 249 2
226 257 2
88 287 2
259 2 2
41 156 2
176 191 2
6 189 2
109 269 2
184 3 2
147 2 2
69 211 2
241 284 2
212 213 2
166 13 2
230 257 2
145 289 2
151 142 2
161 289 2
18 49 2
162 280 2
69 234 2
122 12 2
208 199 2
297 12 2
90 283 2
284 294 2
165 290 2
243 199 2
11 39 2
275 282 2
160 260 2
46 188 2
24 34 2
90 282 2
240 138 2
120 238 2
105 1 2
255 166 2
277 143 2
86 101 2
183 203 2
110 62 2
9 159 2
279 42 2
3 283 2
55 178 2
95 256 2
56 162 2
28 220 2
85 24 2
170 128 2
61 237 2
84 13 2
242 159 2
21 22 2
285 159 2
174 137 2
247 267 2
117 10 2
23 83 2
42 22 2
17 162 2
259 23 2
8 245 2
32 171 2
295 284 2
214 218 2
230 60 2
36 2 2
94 36 2
35 239 2
110 273 2
186 15 2
277 178 2
149 278 2
286 123 2
47 46 2
192 35 2
69 124 2
64 262 2
270 22 2
245 280 2
109 214 2
298 186 2
259 27 2
175 260 2
297 51 2
105 171 2
226 120 2
267 58 2
190 264 2
30 281 2
56 260 2
61 107 2
190 37 2
226 22 2
254 130 2
210 29 2
170 273 2
195 157 2
186 290 2
192 160 2
89 167 2
97 95 2
155 261 2
169 159 2
46 234 2
60 76 2
120 281 2
265 92 2
51 173 2
127 29 2
208 162 2
285 244 2
148 213 2
60 266 2
164 66 2
242 176 2
153 125 2
233 244 2
70 178 2
185 181 2
292 183 2
96 29 2
109 239 2
285 54 2
242 51 2
20 221 2
180 123 2
151 182 2
152 110 2
111 137 2
190 1 2
245 281 2
153 139 2
136 233 2
215 211 2
264 218 2
206 144 2
201 120 2
12 251 2
198 260 2
86 294 2
111 78 2
176 134 2
12 169 2
60 83 2
220 72 2
163 200 2
2 281 2
209 130 2
34 54 2
226 126 2
219 176 2
96 251 2
151 265 2
40 128 2
177 145 2
81 60 2
119 57 2
127 18 2
222 238 2
241 30 2
106 100 2
111 219 2
30 68 2
298 86 2
262 73 2
297 253 2
68 204 2
26 68 2
167 132 2
116 258 2
17 134 2
24 130 2
195 23 2
125 137 2
110 278 2
170 49 2
191 236 2
277 271 2
223 132 2
253 58 2
145 157 2
176 58 2
89 75 2
269 260 2
100 253 2
15 98 2
24 57 2
138 86 2
185 121 2
64 189 2
177 183 2
107 179 2
46 114 2
192 25 2
275 289 2
69 235 2
64 86 2
261 74 2
221 189 2
207 35 2
51 178 2
145 213 2
105 95 2
89 188 2
153 246 2
67 48 2
190 165 2
221 132 2
223 71 2
100 141 2
254 274 2
5 221 2
175 146 2
277 74 2
284 103 2
154 281 2
48 280 2
212 218 2
6 128 2
46 197 2
138 224 2
102 3 2
80 272 2
125 235 2
196 284 2
132 204 2
100 83 2
300 41 2
50 263 2
134 73 2
247 44 2
270 26 2
208 248 2
275 157 2
67 264 2
97 185 2
79 123 2
299 78 2
259 248 2
24 135 2
202 133 2
190 258 2
224 181 2
232 157 2
208 50 2
177 259 2
48 183 2
158 128 2
195 111 2
153 256 2
205 282 2
138 206 2
142 200 2
233 203 2
298 33 2
220 193 2
243 62 2
153 201 2
182 73 2
53 287 2
87 169 2
292 4 2
59 197 2
41 53 2
202 234 2
18 79 2
174 86 2
267 216 2
182 248 2
165 60 2
205 283 2
96 37 2
223 83 2
221 174 2
231 212 2
223 205 2
14 73 2
112 255 2
110 113 2
127 294 2
252 204 2
102 293 2
291 49 2
80 111 2
105 259 2
198 33 2
198 109 2
166 132 2
225 200 2
129 290 2
145 202 2
23 50 2
101 45 2
257 293 2
64 223 2
67 27 2
131 296 2
206 92 2
153 250 2
286 45 2
271 188 2
46 289 2
198 212 2
59 168 2
19 148 2
4 33 2
248 66 2
52 160 2
96 263 2
3 133 2
241 126 2
170 202 2
164 263 2
275 66 2
292 164 2
147 237 2
109 100 2
194 100 2
172 101 2
59 124 2
259 235 2
208 211 2
264 3 2
255 65 2
291 257 2
221 65 2
175 158 2
68 272 2
206 77 2
215 197 2
81 261 2
84 83 2
79 227 2
172 22 2
154 2 2
118 128 2
24 48 2
92 10 2
36 200 2
48 133 2
286 169 2
207 296 2
52 49 2
270 193 2
55 260 2
100 173 2
56 200 2
24 83 2
43 116 2
219 173 2
75 278 2
150 75 2
294 101 2
139 294 2
217 50 2
269 83 2
65 68 2
16 133 2
84 297 2
119 158 2
172 132 2
217 123 2
167 248 2
201 228 2
105 202 2
47 231 2
89 137 2
297 185 2
136 77 2
107 207 2
25 159 2
274 238 2
125 72 2
8 289 2
144 189 2
6 261 2
253 148 2
112 248 2
187 254 2
62 183 2
59 225 2
221 72 2
202 123 2
111 128 2
115 83 2
179 58 2
193 178 2
147 60 2
154 278 2
5 128 2
120 239 2
233 257 2
177 241 2
177 169 2
162 296 2
229 191 2
225 37 2
165 110 2
116 251 2
144 265 2
2 188 2
288 218 2
286 192 2
80 18 2
167 156 2
246 290 2
38 203 2
299 28 2
10 149 2
291 174 2
182 217 2
132 193 2
102 161 2
255 159 2
230 39 2
70 293 2
250 33 2
120 191 2
190 52 2
65 180 2
159 2 2
18 179 2
146 200 2
184 294 2
7 184 2
59 73 2
230 147 2
127 269 2
255 266 2
246 132 2
167 9 2
132 66 2
245 41 2
144 184 2
273 2 2
295 264 2
262 143 2
121 173 2
28 54 2
262 293 2
41 282 2
265 274 2
198 52 2
276 217 2
153 29 2
162 268 2
170 256 2
198 3 2
199 3 2
77 35 2
138 140 2
154 169 2
253 15 2
292 193 2
264 139 2
198 225 2
131 271 2
266 68 2
31 287 2
143 287 2
8 290 2
182 11 2
29 267 2
84 18 2
112 149 2
84 48 2
164 181 2
76 121 2
211 199 2
298 29 2
170 50 2
27 169 2
44 32 2
169 191 2
57 181 2
117 271 2
150 171 2
127 149 2
273 39 2
17 30 2
186 143 2
54 157 2
194 255 2
12 245 2
231 197 2
117 273 2
94 227 2
144 64 2
110 176 2
94 58 2
169 251 2
129 232 2
139 287 2
137 42 2
195 279 2
176 130 2
158 193 2
25 31 2
15 181 2
42 258 2
186 277 2
52 171 2
182 19 2
294 34 2
168 271 2
201 51 2
43 266 2
286 152 2
255 158 2
79 91 2
184 118 2
26 11 2
175 33 2
179 128 2
43 101 2
184 66 2
124 246 2
137 272 2
224 212 2
196 203 2
61 277 2
57 227 2
152 121 2
6 58 2
290 296 2
139 279 2
264 20 2
91 125 2
234 143 2
47 173 2
276 246 2
100 94 2
56 167 2
152 118 2
110 193 2
26 289 2
143 171 2
3 149 2
299 261 2
129 193 2
48 178 2
299 85 2
257 282 2
265 193 2
89 13 2
60 188 2
89 252 2
27 252 2
203 287 2
175 126 2
131 123 2
190 275 2
272 235 2
7 204 2
286 98 2
68 188 2
159 218 2
299 18 2
85 196 2
224 261 2
144 214 2
285 27 2
91 161 2
214 15 2
260 156 2
100 172 2
28 30 2
294 237 2
279 66 2
231 227 2
231 179 2
28 175 2
137 200 2
292 136 2
120 104 2
169 157 2
293 239 2
5 100 2
241 277 2
68 13 2
153 160 2
8 179 2
198 250 2
110 139 2
7 100 2
18 229 2
147 151 2
79 257 2
187 272 2
30 162 2
47 260 2
236 123 2
220 148 2
100 9 2
53 296 2
187 54 2
201 87 2
8 51 2
269 132 2
102 46 2
233 278 2
84 12 2
255 248 2
197 92 2
138 98 2
134 140 2
295 37 2
106 124 2
262 53 2
198 288 2
85 107 2
5 200 2
246 133 2
175 35 2
57 207 2
299 206 2
18 34 2
196 139 2
291 149 2
265 204 2
275 288 2
153 211 2
205 166 2
192 249 2
254 199 2
150 101 2
206 5 2
292 72 2
221 220 2
165 25 2
215 99 2
112 198 2
250 274 2
107 280 2
185 160 2
226 94 2
30 157 2
145 209 2
199 90 2
7 111 2
172 55 2
89 277 2
71 209 2
265 23 2
138 290 2
84 214 2
299 112 2
152 31 2
147 135 2
146 267 2
237 37 2
112 239 2
95 251 2
84 179 2
227 143 2
130 287 2
80 300 2
156 228 2
275 287 2
117 251 2
141 58 2
61 70 2
84 190 2
136 228 2
230 159 2
297 109 2
167 93 2
172 164 2
292 194 2
185 4 2
26 47 2
264 249 2
93 114 2
183 248 2
13 282 2
155 37 2
15 280 2
130 263 2
244 207 2
150 173 2
295 146 2
278 232 2
241 92 2
219 157 2
221 100 2
231 199 2
245 123 2
168 281 2
242 99 2
97 175 2
177 234 2
253 74 2
94 120 2
266 114 2
62 271 2
9 176 2
16 273 2
129 89 2
16 25 2
236 228 2
9 263 2
254 149 2
117 225 2
167 263 2
214 42 2
289 282 2
37 258 2
40 223 2
113 271 2
288 123 2
265 288 2
300 217 2
28 239 2
240 217 2
95 233 2
147 210 2
259 42 2
232 188 2
75 155 2
19 133 2
186 139 2
206 296 2
58 171 2
37 213 2
160 130 2
104 157 2
133 228 2
49 272 2
226 125 2
269 202 2
294 209 2
60 98 2
209 90 2
210 105 2
43 13 2
8 187 2
36 37 2
198 245 2
115 13 2
20 247 2
118 209 2
43 73 2
147 143 2
102 291 2
105 32 2
40 213 2
93 155 2
270 280 2
119 107 2
202 90 2
86 45 2
217 158 2
153 237 2
81 199 2
51 2 2
130 70 2
211 155 2
221 287 2
12 114 2
89 128 2
202 10 2
215 210 2
220 262 2
119 162 2
76 122 2
170 194 2
16 13 2
267 143 2
110 253 2
273 251 2
242 196 2
262 82 2
74 213 2
34 13 2
79 225 2
139 173 2
196 146 2
23 274 2
19 35 2
179 280 2
247 139 2
94 11 2
206 160 2
231 219 2
105 169 2
197 156 2
71 239 2
16 174 2
275 122 2
28 261 2
174 188 2
143 235 2
119 77 2
12 50 2
118 187 2
78 10 2
91 178 2
47 271 2
168 188 2
106 214 2
234 216 2
1 290 2
85 164 2
89 183 2
118 227 2
95 266 2
186 75 2
109 8 2
23 10 2
184 211 2
299 187 2
246 29 2
106 191 2
81 287 2
38 156 2
208 171 2
93 13 2
40 110 2
198 300 2
110 207 2
242 133 2
117 160 2
14 22 2
93 294 2
136 102 2
223 69 2
235 191 2
210 47 2
245 15 2
154 114 2
182 193 2
292 275 2
109 33 2
21 282 2
190 238 2
222 71 2
143 140 2
38 47 2
210 90 2
67 88 2
195 109 2
179 260 2
55 50 2
120 13 2
195 82 2
96 216 2
292 267 2
52 115 2
295 261 2
94 126 2
61 167 2
95 169 2
6 115 2
247 48 2
265 33 2
215 52 2
194 120 2
192 219 2
175 212 2
147 94 2
276 28 2
80 121 2
196 135 2
146 141 2
193 35 2
55 101 2
124 41 2
296 218 2
220 121 2
202 131 2
12 296 2
115 294 2
115 10 2
190 158 2
241 167 2
169 178 2
79 269 2
85 285 2
137 258 2
139 189 2
198 186 2
152 251 2
139 123 2
297 162 2
97 227 2
136 153 2
135 99 2
40 175 2
144 261 2
228 39 2
285 70 2
95 69 2
299 193 2
251 293 2
136 11 2
109 183 2
286 259 2
32 212 2
23 232 2
206 275 2
103 278 2
61 288 2
18 183 2
185 10 2
21 15 2
54 140 2
150 197 2
81 224 2
115 134 2
25 108 2
28 126 2
5 126 2
80 283 2
247 1 2
234 103 2
295 10 2
10 101 2
145 135 2
110 120 2
21 74 2
259 204 2
147 194 2
120 244 2
69 219 2
271 66 2
167 49 2
106 38 2
89 107 2
209 133 2
47 218 2
100 41 2
191 283 2
155 282 2
6 262 2
7 142 2
191 249 2
179 14 2
280 98 2
90 173 2
254 289 2
150 256 2
56 274 2
161 90 2
170 121 2
200 50 2
111 216 2
107 130 2
80 241 2
166 141 2
67 226 2
241 90 2
278 123 2
156 22 2
17 95 2
16 122 2
